PERIOD,AUDITTYPE,STORECODE,DLRCODE,ITEMCODE,CATEGORY,MANUFACTURE,BRAND,ITEMDESC,MRP,PACKSIZE,PACKTYPE,COMMENTS,IMAGE
202409,2,122167896,31101020073,1726643794277,134,DABUR NEPAL LTD.-NEPAL,DYNAMITE,"DYNAMITE GOLDE SPARK PBT 250 ML ",60,250 ML,PBT,,1726643794277-dabur nepal ltd--nepal-dynamite#3.png
202409,2,111655672,21102020065,1726646049776,134,RAYBOT SPRINGS MINERAL WATER PVT.LTD,RAYBOT REFRESH,RAYBOT REFRESH FRUIT DRINK/PBT/250ML/RS 50,50,250ML,PBT,,1726646049776-raybot springs mineral water pvt-ltd-raybot refresh#3.png
202409,2,111744005,12101020034,1725618803218,134,RUPSHAN PRASODHIT KHANEPANI UDHYOG NEPAL,AQUA PURE LIFE,AQUA PURE LIFE PET.-1000ML.,20,1000ML.,PET,,
202409,3,1220102386,12201030158,1725604245386,125,RADHA KRISHNA PRODUCTS,PADUKA SUPER POWER,PADUKA SUPER POWER-PADUKA-REGULAR-PLAST-9GM,20,PPH,9GM,,
202409,2,232113810229,23211020002,1726227747307,134,PRAGATI CHEMICAL-INDIA,MZP'S LITCHI,"MZP'S LITCHI\150ML+20ML FREE\PBT\LITCHI FLAVOUR ",20,150ML+20ML FREE,PBT,,1726227747307-pragati chemical-india-mzp-s litchi#3.png
202409,2,121809669,31101020013,1726041072736,134,KWALITY THAI FOODS PVT LTD-NPL,TOTAL FRUITY N JUICY,TOTAL FRUITY N JUICY- PINEAPPLE TPK 200ML,30,200ML,TPK,,1726041072736-kwality thai foods pvt ltd-npl-total fruity n juicy#3.png
202409,2,111889963,12101020036,1725618803218,134,RUPSHAN PRASODHIT KHANEPANI UDHYOG NEPAL,AQUA PURE LIFE,AQUA PURE LIFE PET.-1000ML.,20,1000ML.,PET,,1725618803218-rupshan prasodhit khanepani udhyog nepal-aqua pure life#3.png
202408,2,133176629,32202020008,1723095608992,134,NARAYAN BEVERAGE UDHYOG-NPL,JALPARI,JALPARI PROCESSED DRINKING WATER/PBT/1000ML/25/NARAYAN BEVERAGE UDHYOG-NEPAL,25,1000ML,PBT,,
202408,2,129173662,32201020018,1723095608992,134,NARAYAN BEVERAGE UDHYOG-NPL,JALPARI,JALPARI PROCESSED DRINKING WATER/PBT/1000ML/25/NARAYAN BEVERAGE UDHYOG-NEPAL,25,1000ML,PBT,,
202408,2,212581910166,21258020009,1723706474727,118,SHAMBHAVI FOOD & BEVERAGES-NEPAL,NIMUE NIMBU PANI,NIMUE NIMBU PANI/250/ML,50,250 ML,PET,Invoices not available,
202408,2,130577225,32202020009,1723095608992,134,NARAYAN BEVERAGE UDHYOG-NPL,JALPARI,JALPARI PROCESSED DRINKING WATER/PBT/1000ML/25/NARAYAN BEVERAGE UDHYOG-NEPAL,25,1000ML,PBT,,
202408,2,123145849,12303020019,1724389241691,134,SHAMBHAVI FOOD & BEVERAGES-NEPAL,PRANAM LITCHI,PRANAM LITCHI PBT 125MK,20,125ML,PBT,,1724389241691-shambhavi food - beverages-nepal-pranam litchi#3.png
202408,2,516865410037,51686020008,1723442321918,134,CG FOODS- NEPAL,RIO JUCILO,"RIO JUCILO/180ML/TPK/MANGO/CG FOODS ",25,"180ML ",TPK,,
202408,2,516753610299,51675020010,1723442321918,134,CG FOODS- NEPAL,RIO JUCILO,"RIO JUCILO/180ML/TPK/MANGO/CG FOODS ",25,"180ML ",TPK,,
202408,2,516863710149,51686020002,1724652821507,134,LIFE FOOD & BEVERAGE-NEPAL,"FARM FRESH ","FARM FRESH/250ML/PBT/MANGO ",50,"250ML ",PBT,,1724652821507-life food - beverage-nepal-farm fresh #3.png
202408,2,516753310237,51675020007,1723442321918,134,CG FOODS- NEPAL,RIO JUCILO,"RIO JUCILO/180ML/TPK/MANGO/CG FOODS ",25,"180ML ",TPK,,
202408,2,129057785,12201020029,1724405845394,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA-PET 2000 ML +FREE 250 ML,250,2000ML,PET,,
202408,2,129025391,12201020007,1724405845394,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA-PET 2000 ML +FREE 250 ML,250,2000ML,PET,,
202408,2,128827744,12201020019,1724405845394,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA-PET 2000 ML +FREE 250 ML,250,2000ML,PET,,
202408,2,128827091,12201020021,1724415621064,134,GAUMUKHI GANGA JAL LTD-NEPAL,GANGA JAL,"GANGA JAL--PET 1000ML ",20,1000ML,PET,,
202408,2,117163163,11302020002,1723719714577,134,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,JUICE JELLY PINEAPPLE PET 320ML,99,320ML,PET,,1723719714577-agro thai foods pvt ltd-nepal-juice jelly#3.png
202408,2,117163163,11302020002,1723719546228,134,AGRO THAI FOODS PVT LTD-NEPAL,JUICE JELLY,JUICE JELLY PET 320ML,99,329ML,PET,,1723719546228-agro thai foods pvt ltd-nepal-juice jelly#3.png
202408,2,132803698,31303020003,1724570119406,134,SINGAPORE BEVERAGE-NEPAL,NATURALS,NATURALS-MIX FRUIT CAN 250ML,100,250ML,CAN,,1724570119406-singapore beverage-nepal-naturals#3.png
202408,2,132920729,31303020012,1724570119406,134,SINGAPORE BEVERAGE-NEPAL,NATURALS,NATURALS-MIX FRUIT CAN 250ML,100,250ML,CAN,,1724570119406-singapore beverage-nepal-naturals#3.png
202408,2,129639229,21202020011,1724481340615,134,LIFE FOOD & BEVERAGE-NEPAL,FARM FRESH,"FARM FRESH\250ML\PBT\MANGO FLAVOUR ",50,250ML,PBT,,1724481340615-life food - beverage-nepal-farm fresh#3.png
202408,2,129371071,12201020006,1724405845394,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA-PET 2000 ML +FREE 250 ML,250,2000ML,PET,,1724405845394-bottlers nepal - nepal-coca-cola#3.png
202408,2,128997585,12201020009,1724415621064,134,GAUMUKHI GANGA JAL LTD-NEPAL,GANGA JAL,"GANGA JAL--PET 1000ML ",20,1000ML,PET,,
202408,2,129199719,12201020012,1724415621064,134,GAUMUKHI GANGA JAL LTD-NEPAL,GANGA JAL,"GANGA JAL--PET 1000ML ",20,1000ML,PET,,1724415621064-gaumukhi ganga jal ltd-nepal-ganga jal#3.png
202408,2,128702441,12201020028,1724405845394,118,BOTTLERS NEPAL - NEPAL,COCA-COLA,COCA-COLA-COLA-PET 2000 ML +FREE 250 ML,250,2000ML,PET,,
202408,2,128702441,12201020028,1724425662198,118,BOTTLERS NEPAL - NEPAL,SPRITE,SPRITE-LEMON-PET 2000 ML + FREE 250ML,250,2000ML,PET,,1724425662198-bottlers nepal - nepal-sprite#3.png
202408,2,128702441,12201020028,1724419100631,134,RELIABLE FOODS & BEVERAGES PVT LTD-NP,18 PLUS,18 PLUS ENERGY DRINK,130,330ML,CAN,,1724419100631-reliable foods - beverages pvt ltd-np-18 plus#3.png
202408,2,130667824,22101020011,1724394582105,134,"ALKEM LABORATORIES LTD-INDIA ","ORS ","ORS\200ML\TPK\INSTA\MANGO FLAVOUR ",50.4,200ML,TPK,,1724394582105-alkem laboratories ltd-india -ors #3.png
202408,2,132776190,22304020002,1724209699843,134,"V.J.FOODS&BEVERAGE PVT.LTD NEPAL ","JALESHWOR ","JALESHWOR\1000ML\PBT\MINERAL WATER ",25,1000ML,PBT,Sales Deviation is OK,1724209699843-v-j-foods-beverage pvt-ltd nepal -jaleshwor #3.png
202408,2,124653188,42301020020,1723618908511,134,"MANAKAMANA FRUIT AND BEVERAGES PVT LTD ",LEMON,"NIMBU FRESH ",50,250 ML,PET,,
202408,2,124954698,21301020011,1723706474727,118,SHAMBHAVI FOOD & BEVERAGES-NEPAL,NIMUE NIMBU PANI,NIMUE NIMBU PANI/250/ML,50,250 ML,PET,New SKU,1723706474727-shambhavi food - beverages-nepal-nimue nimbu pani#3.png
202408,2,113385331,52204020017,1723787881636,134,FRUIT AGRO PRODUCT-NEPAL,PAY,PAY MILK BADAM DRINK/180ML/CAN,105,"180ML ",CAN,,1723787881636-fruit agro product-nepal-pay#3.png
202408,2,123875442,21301020042,1723617086813,134,P.K. GENERAL DRINK LP.-THAILAND,BONKO MELON,BONKO MELON /320/ML/RS/140,140,320 ML,PET,New SKU,1723617086813-p-k- general drink lp--thailand-bonko melon#3.png
202408,2,123875442,21301020042,1723616931767,134,P.K. GENERAL DRINK LP.-THAILAND,BONKO ORANGE,BONKO ORANGE/320/ML,140,320 ML,PET,,1723616931767-p-k- general drink lp--thailand-bonko orange#3.png
202408,2,125918143,21301020027,1723441748354,134,A-ONE POLYMERS & BEVERAGE-NP,AQUA MINA,AQUA MINA/1000/ML/RS20,20,1000 ML,PET,New SKU,1723441748354-a-one polymers - beverage-np-aqua mina#3.png
202408,2,133013374,42201020016,1723618908511,134,"MANAKAMANA FRUIT AND BEVERAGES PVT LTD ",LEMON,"NIMBU FRESH ",50,250 ML,PET,,1723618908511-manakamana fruit and beverages pvt ltd -lemon#3.png
202408,2,130218693,52303020001,1723442321918,134,CG FOODS- NEPAL,RIO JUCILO,"RIO JUCILO/180ML/TPK/MANGO/CG FOODS ",25,"180ML ",TPK,,1723442321918-cg foods- nepal-rio jucilo#3.png
202408,2,126431898,21301020043,1723020196552,118,MANAKAMANA FRUIT & BEVERAGE-NP,NIMBU FRESH-LEMON,NIMBU FRESH-LEMON/2250/ML/RS270,270,2250 ML,PET,New SKU,1723020196552-manakamana fruit - beverage-np-nimbu fresh-lemon#3.png
202408,2,127259807,32201020013,1723095608992,134,NARAYAN BEVERAGE UDHYOG-NPL,JALPARI,JALPARI PROCESSED DRINKING WATER/PBT/1000ML/25/NARAYAN BEVERAGE UDHYOG-NEPAL,25,1000ML,PBT,,
202408,2,130366006,22101020013,1723188960691,134,"A-STAR BIRGUNJ NEPAL ",A-STAR,"A-STAR\1000ML\PBT\MINERAL WATER ",25,1000ML,PBT,,1723188960691-a-star birgunj nepal -a-star#3.png
202408,2,126377129,32201020016,1723095608992,134,NARAYAN BEVERAGE UDHYOG-NPL,JALPARI,JALPARI PROCESSED DRINKING WATER/PBT/1000ML/25/NARAYAN BEVERAGE UDHYOG-NEPAL,25,1000ML,PBT,,1723095608992-narayan beverage udhyog-npl-jalpari#3.png
202407,2,133182833,31315020002,1722414371018,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO-APPLE CAN 250ML,100,250ML,CAN,,1722414371018-maruti dairy product-nepal-gopala fresho#3.png
202407,3,1022123117584,22603030026,1722240072298,125,PUJA SURTI UDHYOG,ZI PACK BABLU,ZI-PACK BABLU/SUPER POWER/PPH/10GM/PUJA SURTI UDHYOG/RS 35,35,10GM,PPH,,1722240072298-puja surti udhyog-zi pack bablu#3.png
202407,2,516815410150,51681020007,1722042376521,134,SITAZ FOOD & BEVERAGE INDUSTRY-NP,SITAZ BOOST,SITAZ BOOST/250ML/PBT/MANGO,50,"250ML ",PBT,,1722042376521-sitaz food - beverage industry-np-sitaz boost#3.png
202407,2,516813510147,51681020008,1722043553954,134,"S&S WINE UDHYOG NEPAL ","TOPPER MANGO ",TOPPER MANGO/250ML/PBT/S&S WINE UDHYOG NEPAL,50,"250ML ",PBT,,1722043553954-s-s wine udhyog nepal -topper mango #3.png
202407,2,527364210132,52736020001,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,527363110085,52736020007,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,527374310006,52737020003,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,527363110109,52736020006,1721901052054,134,NEPAL M.D FOOD & BEVERAGE-NEPAL,"MD MANGO ",MD MANGO/160ML/PBT/NEPAL M.D FOOD & BEVERAGE,50,"160ML ",PBT,,1721901052054-nepal m-d food - beverage-nepal-md mango #3.png
202407,2,527363110109,52736020006,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,527363110160,52736020004,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,527363110135,52736020003,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,527363110127,52736020005,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,527364210177,52736020002,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,527374310031,52737020002,1721721216766,134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST/500ML/PBT/MIXED FRUIT/JAGDAMBA FOODS PVT.LTD,90,"500ML ",PBT,,
202407,2,132790864,31303020005,1721887093915,134,AMRAPALI BEVERAGE-NEPAL,AMRAPALI RECHARGE,AMRAPALI RECHARGE-CAN 330 ML,130,330ML,CAN,,1721887093915-amrapali beverage-nepal-amrapali recharge#3.png
202407,2,117163163,11302020002,1721193074735,134,SAMBHAVI FOOD AND  BEVERAGES NEPAL,P.R.S,P.R.S-LYCHEE-LITCHI PET 125 ML,20,125ML,PET,,1721193074735-sambhavi food and  beverages nepal-p-r-s#3.png
202407,2,527033110208,52703020002,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,527033110244,52703020003,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,112162713,41301020004,1721795947987,118,"FRUIT JUICE ","LEHAR SLICE ","TROPICANA SLICE ",60,250ML,"RGB ",,
202407,2,115070629,41301020003,1721795947987,118,"FRUIT JUICE ","LEHAR SLICE ","TROPICANA SLICE ",60,250ML,"RGB ",,1721795947987-fruit juice -lehar slice #3.png
202407,2,117666074,51302020001,1721721216766,134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST/500ML/PBT/MIXED FRUIT/JAGDAMBA FOODS PVT.LTD,90,"500ML ",PBT,,
202407,2,117672255,51302020002,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,117645859,51302020010,1721721002477,134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,"CHABAA BOOST/250ML/PBT/POMEGRANATE/JAGDAMBA FOODS PVT LTD-NEPAL ",50,"250ML ",PBT,,1721721002477-jagdamba foods pvt ltd-nepal-chabaa boost#3.png
202407,2,117645859,51302020010,1721721216766,134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST/500ML/PBT/MIXED FRUIT/JAGDAMBA FOODS PVT.LTD,90,"500ML ",PBT,,1721721216766-jagdamba foods pvt ltd-nepal-chabaa boost#3.png
202407,2,117645859,51302020010,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,117672861,51302020005,1721718857082,134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,"CHABAA BOOST/1000ML/PBT/POMEGRANATE ",170,"1000ML ",PBT,,1721718857082-jagdamba foods pvt ltd-nepal-chabaa boost#3.png
202407,2,121835993,12303020026,1721560306322,134,FRUIT AGRO PRODUCT-NEPAL,FRUIT JUMP,FRUIT JUMP ORANGE 240ML CAN,100,240ML,CAN,,1721560306322-fruit agro product-nepal-fruit jump#3.png
202407,2,31101020075,31101020075,1721714455662,134,"A.B.S. DRINKING WATER UDHYOG ",BARSA,BARSA-JAR 20 L,60,20 L,JAR,Any other reason,1721714455662-a-b-s- drinking water udhyog -barsa#3.png
202407,2,123490448,31101020011,1721547977499,134,"THE BINDESHWORI DRINKING WATER AND BEVERAGE PVT LTD ",EPI AQUA WATER KING,EPI AQUA WATER KING-PET 500ML,18,500 ML,PET,,1721547977499-the bindeshwori drinking water and beverage pvt ltd -epi aqua water king#2.png
202407,2,128786076,52203020007,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,128738244,52203020003,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,128593883,52203020005,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,127283053,22202020029,1721479129346,134,PARLE AGRO PVT LTD-INDIA,"FROOTI MANGO ","FROOTI MANGO \1800ML\PBT\MANGO FLAVOUR ",160,1800ML,PBT,,1721479129346-parle agro pvt ltd-india-frooti mango #3.png
202407,2,113454768,52204020004,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,113249915,52204020011,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,
202407,2,232113810223,23211020007,1721209690446,134,"ONE DRINKS BEVERAGES INDIA ",J ONE,"J ONE\250ML\CAN\ENERGY DRINK ",96,250ML,CAN,,1721209690446-one drinks beverages india -j one#3.png
202407,2,128189766,31101020097,1721023754584,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-GUAVA PET 2L,270,2L,PET,,1721023754584-dabur nepal ltd--nepal-real fruit power#3.png
202407,2,128189766,31101020097,1721023955285,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-MIXED FRUIT PET 2L,270,2L,PET,,1721023955285-dabur nepal ltd--nepal-real fruit power#3.png
202407,2,128189766,31101020097,1721023589424,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER-MANGO PET 2L,270,2L,PET,,1721023589424-dabur nepal ltd--nepal-real fruit power#3.png
202407,2,130911248,31101020091,1721035015041,134,MARUTI DAIRY PRODUCT-NEPAL,GOPALA FRESHO,GOPALA FRESHO-GUAVA CAN 250ML,100,250ML,CAN,Sales Deviation is OK,1721035015041-maruti dairy product-nepal-gopala fresho#3.png
202407,2,111744005,12101020034,1720505110323,134,LIFE FOOD & BEVERAGE-NEPAL,KI BU CLASSIC,KIBI CLASSIC ENERGY DRINK,120,250 ML,CAN,Any other reason,
202407,2,124303166,21301020032,1720672687518,134,LIFE FOOD & BEVERAGE-NEPAL,KIBU CLASSIC ENERGY DRINK,KIBU CLASSIC ENERGY DRINK/330/ML/RS/130,130,330 ML,CAN,New SKU,1720672687518-life food - beverage-nepal-kibu classic energy drink#3.png
202407,2,111889963,12101020036,1720505110323,134,LIFE FOOD & BEVERAGE-NEPAL,KI BU CLASSIC,KIBI CLASSIC ENERGY DRINK,120,250 ML,CAN,,1720505110323-life food - beverage-nepal-ki bu classic#3.png
202407,2,126638495,52202020004,1720497505708,134,CG FOODS- NEPAL,RIO ALFONSO,"RIO/180ML/TPK/MANGO ALFONSO/ CG FOODS NEPAL ",25,"180ML ",TPK,,1720497505708-cg foods- nepal-rio alfonso#3.png
202406,2,335095510069,33509020014,1718035945718,134,RB COOLING WATER-NEPAL,AQUA SAINAMAINA,AQUA SAINAMAINA PROCESSED DRINKING WATER/PBT/1000ML/25/RB COOLING WATER-NEPAL,25,1000ML,PBT,,
202406,2,116313561,11301020007,1718865697711,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI-COLA-PET 2250ML FREE 250ML MOUNTAIN DEW WORTH RS 50/-,270,2250ML,PET,,
202406,2,134565081,41305020011,1719468769782,134,"BUDDHA GRAMEEN PROCESSED DRINKING WATER INDUSTRY ","PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,
202406,2,112343410,41301020033,1719468769782,134,"BUDDHA GRAMEEN PROCESSED DRINKING WATER INDUSTRY ","PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,
202406,2,116639935,41301020008,1719468769782,134,"BUDDHA GRAMEEN PROCESSED DRINKING WATER INDUSTRY ","PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,
202406,2,116304492,11301020014,1718865155177,118,M.D.BOTTLERS INDS-NP,CHAUCA COLA,CHAUCA COLA-COLA-PET 500ML,90,500ML,PET,,1718865155177-m-d-bottlers inds-np-chauca cola#3.png
202406,2,116304492,11301020014,1718865697711,118,VARUN BEVERAGE -NEPAL,PEPSI,PEPSI-COLA-PET 2250ML FREE 250ML MOUNTAIN DEW WORTH RS 50/-,270,2250ML,PET,,1718865697711-varun beverage -nepal-pepsi#3.png
202406,2,116641254,41301020021,1719468769782,134,"BUDDHA GRAMEEN PROCESSED DRINKING WATER INDUSTRY ","PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,
202406,2,112266748,41301020023,1719468769782,134,"BUDDHA GRAMEEN PROCESSED DRINKING WATER INDUSTRY ","PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,
202406,2,117167384,41301020018,1719468769782,134,"BUDDHA GRAMEEN PROCESSED DRINKING WATER INDUSTRY ","PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,1719468769782-buddha grameen processed drinking water industry -processed drinking water #3.png
202406,2,112162713,41301020004,1719467228639,134,MAX TIGER,ENERGY DRINK," PRIZEFULL ",120,250 ML,"PET ",,1719467228639-max tiger-energy drink#3.png
202406,2,115070629,41301020003,1719468769782,134,"BUDDHA GRAMEEN PROCESSED DRINKING WATER INDUSTRY ","PROCESSED DRINKING WATER ","BG AQUA FRESH ",30,1000ML,"PET ",,
202406,2,335095710272,33509020011,1718035945718,134,RB COOLING WATER-NEPAL,AQUA SAINAMAINA,AQUA SAINAMAINA PROCESSED DRINKING WATER/PBT/1000ML/25/RB COOLING WATER-NEPAL,25,1000ML,PBT,,
202406,2,129544804,21202020012,1719397497208,118,MANAKAMANA FRUIT & BEVERAGE-NP,CLASS SODA,"CLASS SODA\250ML\PBT\CARBONATED ",50,250ML,PBT,,1719397497208-manakamana fruit - beverage-np-class soda#3.png
202406,2,527373110071,52737020004,1719212210216,134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST/MANGO/500ML/PBT,90,"500ML ",PBT,,
202406,2,527374310006,52737020003,1719212210216,134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST/MANGO/500ML/PBT,90,"500ML ",PBT,,1719212210216-jagdamba foods pvt ltd-nepal-chabaa boost#3.png
202406,2,130456310204,13045020026,1719364004125,134,LIFE FOOD & BEVERAGE-NEPAL,ARNA,ARNA ENERGY DRINK CAN 250 ML. RS.99.00,99,250 ML.,CAN,,1719364004125-life food - beverage-nepal-arna#3.png
202406,2,117186046,11302020003,1717577240977,134,KWALITY THAI FOODS PVT LTD-NPL,123 DITTO,123 DITTO-LYCHEE-LITCHI PET 150ML,20,150ML,PET,,
202406,2,132920729,31303020012,1719302855337,134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST-LYCHEE PET 250ML,50,250ML,PBT,,1719302855337-jagdamba foods pvt ltd-nepal-chabaa boost#3.png
202406,2,132704136,31303020018,1719308783276,134,"J.B.S. INDUSTRIES PVT LTD-NEPAL ",SAGARMATHA,SAGARMATHA POMEGRANATE CAN 240ML,100,240ML,CAN,,1719308783276-j-b-s- industries pvt ltd-nepal -sagarmatha#3.png
202406,2,132704136,31303020018,1719308860333,134,"J.B.S. INDUSTRIES PVT LTD-NEPAL ",SAGARMATHA,SAGARMATHA MIXED FRUITS CAN 240 ML,90,240ML,CAN,,1719308860333-j-b-s- industries pvt ltd-nepal -sagarmatha#3.png
202406,2,132704136,31303020018,1719308710909,134,"J.B.S. INDUSTRIES PVT LTD-NEPAL ",SAGARMATHA,SAGARMATHA PINEAPPLE CAN 240ML,90,240ML,CAN,,1719308710909-j-b-s- industries pvt ltd-nepal -sagarmatha#3.png
202406,2,132861574,31303020017,1718606389708,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-ORANGE TPK 180ML,25,80ML,TPK,,1718606389708-dabur nepal ltd--nepal-real burrst#3.png
202406,2,132818405,31303020020,1718606389708,134,DABUR NEPAL LTD.-NEPAL,REAL BURRST,REAL BURRST-ORANGE TPK 180ML,25,80ML,TPK,,1718606389708-dabur nepal ltd--nepal-real burrst#3.png
202406,2,117666700,51302020003,1719131597617,134,DABUR NEPAL LTD.-NEPAL,REAL FRUIT POWER,REAL FRUIT POWER/1000ML/PBT/ANAR APPLE/DABUR NEPAL,170,"1000ML ",PBT,,1719131597617-dabur nepal ltd--nepal-real fruit power#3.png
202406,2,117672861,51302020005,1719128611652,134,JAGDAMBA FOODS PVT LTD-NEPAL,CHABAA BOOST,CHABAA BOOST/PINK GUAVA/1000ML/PBT/JAGDAMBA FOODS PVT.LTD,170,"1000ML ",PBT,,1719128611652-jagdamba foods pvt ltd-nepal-chabaa boost#3.png
202406,2,132576439,22304020006,1719033410255,134,SUPER STAR LEMON SODA WATER UDYOG NEPAL,AQUA SHAKTI,"AQUA SHAKTI\1000ML\PBT\MINERAL WATER ",20,1000ML,PBT,Sales Deviation is OK,1719033410255-super star lemon soda water udyog nepal-aqua shakti#3.png
202406,2,132870586,22304020011,1718973248038,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,"MOUNTAIN DEW \1000ML\PBT\CARBONATED ",80,1000ML,PBT,Sales Deviation is OK,
202406,2,132790180,22304020009,1719024519634,134,AGRO THAI FOODS PVT LTD-NEPAL,"MAX TIGER ","MAX TIGER\500ML\CAN\ENERGY DRINK ",200,500ML,CAN,,1719024519634-agro thai foods pvt ltd-nepal-max tiger #3.png
202406,2,132576291,22304020003,1718973248038,118,PEPSI COLA CMPNY IMPRTD-IMPRTD,MOUNTAIN DEW,"MOUNTAIN DEW \1000ML\PBT\CARBONATED ",80,1000ML,PBT,Sales Deviation is OK,
202406,2,132776190,22304020002,1719033410255,134,SUPER STAR LEMON SODA WATER UDYOG NEPAL,AQUA SHAKTI,"AQUA SHAKTI\1000ML\PBT\MINERAL WATER ",20,1000ML,PBT,Sales Deviation is OK,
202406,2,128702441,12201020028,1718966135356,134,LIFE FOOD & BEVERAGE-NEPAL,ARNA,ARNA ENERGY DRINK CAN 250ML,99,250ML,CAN,,1718966135356-life food - beverage-nepal-arna#3.png
