itemcode,itemdesc,catcode,category,company,brand,packaging,flavor,color,qty,uomdesc,pack_size,launchdate,audittype
60813,LAKMUTHU CHINEESE NOODLES 400 GM PLPCH,24,NOODLES,LAKMUTHU FOOD PRODUCTS,LAKMUTHU,PLPCH,,BULK,400,GM,400.00 GM,202311,1
60814,RATHNA - KIDS COLLECTION PRACTICAL BOOK 1/4 INCH DOUBLE RULED (A5) 120 PGS - 1 NO,39,STATIONERY,PRINT EXCEL PVT LTD,RATHNA,,120,A5,1,NO,1.00 NO,202311,1
60815,STAR LIGHT WITH OXI ACTION 4 IN 1 LAVENDER & PEACH DETERGENT POWDER 200 GM PLPCH,15,WASHING POWDER,STAR HOLDINGS INTERNATIONAL,STAR LIGHT,PLPCH,LAVENDER & PEACH,,200,GM,200.00 GM,202311,1
60816,MILKY SET YOGHURT 80 GM PLCUP,17,YOGHURT,MILKY DARLEY PRODUCT,MILKY,PLCUP,REGULER,,80,GM,80.00 GM,202311,1
60817,VASELINE HEALTHY BRIGHT (USL) VASELINE JELLY VITAMIN B3 TRIPLE SUNSCREENS 200 ML PLBOT + FREE POND'S (USL) LIGHT MOISTURISER NON-OILY FRESH FEEL VIT-E & GLYCERIN 24.5 GM PLTUB,19,CREAMS & LOTIONS,UNILEVER SRI LANKA LTD,VASELINE,PLBOT,UNSPECIFIED,,200,ML,200.00 ML,202311,1
60818,VICOLE - ETHEREAL ESSENCE - PERFUMED COLOGNE SPRAY 50 ML CDBOX,30,PERFUMES/COLOGNES,OGABO GLOBAL PARFUMERIE (PVT) LTD,VICOLE,CDBOX,,,50,ML,50.00 ML,202311,1
60819,VICOLE - CELESTIAL AURA - PERFUMED COLOGNE SPRAY 50 ML CDBOX,30,PERFUMES/COLOGNES,OGABO GLOBAL PARFUMERIE (PVT) LTD,VICOLE,CDBOX,,,50,ML,50.00 ML,202311,1
60820,VICOLE - LAVENDER DREAMS - PERFUMED COLOGNE SPRAY 50 ML CDBOX,30,PERFUMES/COLOGNES,OGABO GLOBAL PARFUMERIE (PVT) LTD,VICOLE,CDBOX,,,50,ML,50.00 ML,202311,1
60821,VICOLE - MIDNIGHT MOON - PERFUMED COLOGNE SPRAY 50 ML CDBOX,30,PERFUMES/COLOGNES,OGABO GLOBAL PARFUMERIE (PVT) LTD,VICOLE,CDBOX,,,50,ML,50.00 ML,202311,1
60822,VICOLE - NOIR ELIXIR - PERFUMED COLOGNE SPRAY 50 ML CDBOX,30,PERFUMES/COLOGNES,OGABO GLOBAL PARFUMERIE (PVT) LTD,VICOLE,CDBOX,,,50,ML,50.00 ML,202311,1
60823,VICOLE - SUN FUSION - PERFUMED COLOGNE SPRAY 50 ML CDBOX,30,PERFUMES/COLOGNES,OGABO GLOBAL PARFUMERIE (PVT) LTD,VICOLE,CDBOX,,,50,ML,50.00 ML,202311,1
60824,CHOICE FOODS INSTANT MEAT CURRY MIX 18 GM PLPCH,28,COOKING AIDS,CHOICE FOODS HOLDINGS PVT LTD,CHOICE FOODS,PLPCH,MEAT CURRY,,18,GM,18.00 GM,202311,1
60825,BELLOSE 5 MINUTES HAIR COLOR FOR WOMEN 1.0 BLACK 30 ML CDBOX,33,HAIR DYE,BELLOSE LANKA LTD,BELLOSE,CDBOX,UNSPECIFIED,BLACK,30,ML,30.00 ML,202311,1
60826,TEEPOL FRESHNESS OF LIME DISHWASHING BAR 100 GM PLPCH,21,HOUSEHOLD CLEANERS,DARLEY BUTLER,TEEPOL,PLPCH,,BAR,100,GM,100.00 GM,202311,1
60827,VIVA GOODNESS OF MALT & MILK 400 GM PLPCH + SAVE RS 140,23,MILK FOOD DRINKS,UNILEVER LIPTON CEYLON LTD,VIVA GOODNESS,PLPCH,MALT,REGULAR,400,GM,400.00 GM,202311,1
60828,DIABETASOL CHOCOLATE FLAVOUR FOOD DRINK 360 GM TIN,23,MILK FOOD DRINKS,HEMAS PHARMACEUTICALS (PVT) LTD,DIABETASOL,TIN,CHOCOLATE,REGULAR,360,GM,360.00 GM,202311,1
60829,DELIGHT CHILLI PIECES 100 GM PLPCH,28,COOKING AIDS,DREAM GARDEN SPICY PVT LTD,DELIGHT,PLPCH,CHILLI FLAKES,,100,GM,100.00 GM,202311,1
60830,GAJAMUTHU TURMERIC POWDER 25 GM PLPCH,28,COOKING AIDS,GAJAMUTHU FOOD PRODUCTS PVT LTD,GAJAMUTHU,PLPCH,TURMERIC,,25,GM,25.00 GM,202311,1
60837,AXE SIGNATURE TICKET DEO - INTENSE STRONG WOODY FRAGRANCE BODY DEODORANT TICKET 17 ML PLBOT,30,PERFUMES/COLOGNES,UNILEVER SRI LANKA LTD,AXE,PLBOT,,,17,ML,17.00 ML,202311,1
60840,GOLD QUEEN BIRIYANI MASALA SPICY MIX 50 GM CDBOX,28,COOKING AIDS,ASIAN TRADEMADE (PVT) LTD,GOLD QUEEN,CDBOX,RICE SEASONING,,50,GM,50.00 GM,202311,1
60841,DIMUTHU ROASTED CURRY POWDER 100 GM PLPCH,28,COOKING AIDS,DIMUTHU PRODUCTS,DIMUTHU,PLPCH,ROASTED CURRY,,100,GM,100.00 GM,202311,1
60842,DIMUTHU ROASTED CURRY POWDER 50 GM PLPCH,28,COOKING AIDS,DIMUTHU PRODUCTS,DIMUTHU,PLPCH,ROASTED CURRY,,50,GM,50.00 GM,202311,1
60843,DOVE NUTRI SERUM INTENSE REPAIR NOURISHING SHAMPOO 180 ML PLBOT,26,SHAMPOOS/CONDITIONERS,UNILEVER SRI LANKA LTD,DOVE,PLBOT,,,180,ML,180.00 ML,202311,1
60844,DOVE NUTRI SERUM HAIR FALL RESCUE NOURISHING SHAMPOO 180 ML PLBOT,26,SHAMPOOS/CONDITIONERS,UNILEVER SRI LANKA LTD,DOVE,PLBOT,,,180,ML,180.00 ML,202311,1
60845,DOVE INTENSE REPAIR DETANGLING 1-MINUTE CONDITIONER 180 ML PLBOT,26,SHAMPOOS/CONDITIONERS,UNILEVER SRI LANKA LTD,DOVE,PLBOT,,,180,ML,180.00 ML,202311,1
60846,DOVE INTENSE REPAIR DETANGLING 1-MINUTE CONDITIONER 80 ML PLBOT,26,SHAMPOOS/CONDITIONERS,UNILEVER SRI LANKA LTD,DOVE,PLBOT,,,80,ML,80.00 ML,202311,1
60847,HERB LINE - GINGER TEA 30 TEA BAGS 45 GM CDBOX,12,TEA,HERB LINE - SRI LANKA,HERB LINE,CDBOX,,,45,GM,45.00 GM,202311,1
60848,DOVE OXYGEN MOISTURE DETANGLING 1-MINUTE CONDITIONER 180 ML PLBOT,26,SHAMPOOS/CONDITIONERS,UNILEVER SRI LANKA LTD,DOVE,PLBOT,,,180,ML,180.00 ML,202311,1
60849,ODARASA CHILLI POWDER 50 GM PLPCH,28,COOKING AIDS,ODARASA LANKA (PVT) LTD,ODARASA,PLPCH,CHILLI POWDER,,50,GM,50.00 GM,202311,1
60850,LIPTON GREEN TEA DELICIOUS PEACH & CINNAMON 20 BAGS 30 GM CDBOX,12,TEA,UNILEVER LIPTON CEYLON LTD,LIPTON GREEN,CDBOX,,,30,GM,30.00 GM,202311,1
60851,LIPTON YELLOW LABEL BLACK TEA 20 TEA BAGS 40 GM CDBOX,12,TEA,UNILEVER LIPTON CEYLON LTD,LIPTON TEA,CDBOX,,,40,GM,40.00 GM,202311,1
60852,ODARASA CURRY POWDER 50 GM PLPCH,28,COOKING AIDS,ODARASA LANKA (PVT) LTD,ODARASA,PLPCH,CURRY,,50,GM,50.00 GM,202311,1
60853,HEAD & SHOULDERS ANTI-DANDRUFF SILKY BLACK SHAMPOO 180 ML PLBOT,26,SHAMPOOS/CONDITIONERS,HAYLEYS CONSUMER PRODUCTS LTD,HEAD & SHOULDERS,PLBOT,,,180,ML,180.00 ML,202311,1
60854,RITZBURY CHOCO-LA ORANGE MILK CHOCO 45 GM PLPCH + SAVE RS 20,8,MILK CHOCOLATES,CEYLON BISCUITS LIMITED,RITZBURY CHOCO-LA,PLPCH,PLAIN,,45,GM,45.00 GM,202311,1
60855,KUMARIKA SOFT & SHINE HAIR THERAPY SHAMPOO AVOCADO OIL & SHEA BUTTER 80 ML PLBOT + SAVE RS 50,26,SHAMPOOS/CONDITIONERS,HEMAS MARKETING,KUMARIKA,PLBOT,,,80,ML,80.00 ML,202311,1
60856,FAIR & LOVELY (USL) IS NOW GLOW & LOVELY ADVA.MULTI VIT. WITH VIT.B3-B6-C & E 25 GM CDBOX + SAVE RS 65,19,CREAMS & LOTIONS,UNILEVER SRI LANKA LTD,FAIR & LOVELY ADVANCED MULTI VITAMIN,CDBOX,MULTIVITAMIN,,25,GM,25.00 GM,202311,1
60857,KUMARIKA HAIR THERAPY LONG & BLACK SHAMPOO WITH 7 NOURISHING OIL 80 ML PLBOT + FREE PRASARA 100% AUTHENTIC VENIVEL MANCHADI WITH PRASARA EXTRACT SOAP 100 GM CDBOX,26,SHAMPOOS/CONDITIONERS,HEMAS MARKETING,KUMARIKA,PLBOT,,,80,ML,80.00 ML,202311,1
60858,ODARASA PEPPER POWDER 25 GM PLPCH,28,COOKING AIDS,ODARASA LANKA (PVT) LTD,ODARASA,PLPCH,PEPPER,,25,GM,25.00 GM,202311,1
60859,RANMINI TURMERIC POWDER 100 GM PLPCH,28,COOKING AIDS,RANMINI PRODUCTS,RANMINI,PLPCH,TURMERIC,,100,GM,100.00 GM,202311,1
60860,IMIRA DAIRES MANGO DRINKING YOGHURT 180 ML PLBOT,17,YOGHURT,IMIRA DAIRY PRODUUCT,IMIRA,PLBOT,MANGO,,180,ML,180.00 ML,202311,1
60861,IMIRA DAIRES STRAWBERRY DRINKING YOGHURT 180 ML PLBOT,17,YOGHURT,IMIRA DAIRY PRODUUCT,IMIRA,PLBOT,STRAWBERRY,,180,ML,180.00 ML,202311,1
60862,ROSARY FROSTED MOMENTS - VANILLA FLAVOURED ICING CAKE 600 GM CDBOX,7,CAKE,ROSARY CONFECTIONERY,ROSARY,CDBOX,,,600,GM,600.00 GM,202311,1
60863,TIKIRI JELLY YOGHURT 80 GM PLCUP (MILKY DIARY PRODUCT),17,YOGHURT,MILKY DARLEY PRODUCT,TIKIRI,PLCUP,JELLY,,80,GM,80.00 GM,202311,1
60864,MILKYM FRESH JELLY YOGHURT 80 GM PLCUP,17,YOGHURT,MILKYM DAIRIES,MILKYM,PLCUP,JELLY,,80,GM,80.00 GM,202311,1
60865,CHANDANALEPA CINNAMON AYURVEDA SOAP 75 GM CDBOX,13,TOILET SOAP,SANJEEWAKA AYURVEDIC PRODUCTS,CHANDANALEPA,CDBOX,CINNAMON,,75,GM,75.00 GM,202311,1
60866,SNOLIGHT PURE LAUNDRY SOAP 115 GM EWRPK,16,WASHING SOAP,THILOKA ENTERPRISES,SNOLIGHT,EWRPK,UNSPECIFIED,,115,GM,115.00 GM,202311,1
60867,KRIS (DASUN CONSUMER PRODUCT) NEW FORMULA DETERGENT POWDER POWER CLEAN WITH ROSE & LIME FRESH 1000 GM PLPCH,15,WASHING POWDER,DASUN CONSUMER PRODUCT(PVT),KRIS,PLPCH,LIME / ROSE,,1000,GM,1000.00 GM,202311,1
60868,NUWARAELIYA KAHATA TEA (BATTA) 20 GM PLPCH,12,TEA,T & B PRODUCTS,NUWARAELIYA TEA,PLPCH,,,20,GM,20.00 GM,202311,1
60869,DUMINDU DOUBLE RULED BOOK 80 PGS- A5 - 1 NO,39,STATIONERY,DUMINDU INDUSTRIES AND PRINTERS PVT LTD,DUMINDU,,80,A5,1,NO,1.00 NO,202311,1
60870,CHITO POP LOLLIPOP 1 NO - 6 GM,11,SUGAR CONFECTIONERY,SUNSHINE COUNSUMER LANKA LTD,CHITO,,,,1,NO,1.00 NO,202311,1
60871,ROYALTY CR BOOK (A4) 120 PGS - 1 NO,39,STATIONERY,ROYALTY PVT LTD,ROYALTY,,120,A4,1,NO,1.00 NO,202311,1
60872,ROYALTY EXERCISE BOOK (A5) 200 PGS - 1 NO,39,STATIONERY,ROYALTY PVT LTD,ROYALTY,,200,A5,1,NO,1.00 NO,202311,1
60873,CROWN PEPPERMINT 7.3 GM - 1 NO (CROWN SWEETY PRO.),11,SUGAR CONFECTIONERY,CROWN SWEETY PRODUCTS PVT LTD,CROWN,,,,1,NO,1.00 NO,202311,1
60874,KHOMBA ORIGINAL HERBAL CARE SOAP (90*2) 180 GM EWRPK,13,TOILET SOAP,SWADESHI INDUSTRIAL WORKS LTD,KHOMBA,EWRPK,HERBAL,,180,GM,180.00 GM,202311,1
60875,WASANA - CR BOOK (A4) 280 PGS - 1 NO,39,STATIONERY,WASANA BOOK MANUFACTURES & DISTRIBUTORS,WASANA,,280,A4,1,NO,1.00 NO,202311,1
60878,WASANA - CR BOOK (A4) 240 PGS - 1 NO,39,STATIONERY,WASANA BOOK MANUFACTURES & DISTRIBUTORS,WASANA,,240,A4,1,NO,1.00 NO,202311,1
60879,WASANA - CR BOOK (A4) 320 PGS - 1 NO,39,STATIONERY,WASANA BOOK MANUFACTURES & DISTRIBUTORS,WASANA,,320,A4,1,NO,1.00 NO,202311,1
60880,WASANA - CR BOOK (A4) 360 PGS - 1 NO,39,STATIONERY,WASANA BOOK MANUFACTURES & DISTRIBUTORS,WASANA,,360,A4,1,NO,1.00 NO,202311,1
60881,VENDOL ROYAL BABY ROSA-SAMANPICHCHA MOISTURISING SOAP SILKY & SOFT 75 GM CDBOX + SAVE RS 30,13,TOILET SOAP,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL ROYAL BABY,CDBOX,JASMINE / ROSE,,75,GM,75.00 GM,202311,1
60883,WEERODARA - DRAWING BOOK (A3) 40 PGS - 1 NO,39,STATIONERY,WEERODARA STATIONERY (PVT) LTD,WEERODARA,,40,A3,1,NO,1.00 NO,202311,1
60886,VENDOL ROYAL BABY KOHOMBA-KOMARIKA MOISTURISING SOAP SILKY & SOFT 90 GM CDBOX + SAVE RS 35,13,TOILET SOAP,GODAKANDA HERBALS (PVT) LTD - (VENDOL LANKA),VENDOL ROYAL BABY,CDBOX,KOHOMBA & ALOEVERA,,90,GM,90.00 GM,202311,1
60887,FREELAN SOYA CURRY TASTE BUNTY PACK 50 GM PLPCH + SAVE RS 5,10,SOYA MEAT,FREELAN ENTERPRISES,FREELAN,PLPCH,CURRY,,50,GM,50.00 GM,202311,1
60888,LAKMEE BLACK CHICKEN SOYA MEAT 85 GM PLPCH + FREE LAKMEE CHILLI & GARLIC SAUCE PLPCH 15 GM,10,SOYA MEAT,LAKMEE EXPORTS,LAKMEE,PLPCH,CHICKEN,,85,GM,85.00 GM,202311,1
60889,MASTER BAKERS LEMON PUFF 160 GM PLPCH (LUCKYLAND BIS.),6,BISCUITS,LUCKYLAND BISCUITS MFS,MASTER BAKERS LEMON PUFF,PLPCH,,,160,GM,160.00 GM,202311,1
60890,TURNEY TEA TIME BISCUITS ASSORTMENT 180 GM CDBOX (TURNEY BIS.),6,BISCUITS,TURNEY BISCUITS MANUFACTERIES,TURNEY TEA TIME,CDBOX,,,180,GM,180.00 GM,202311,1
60893,ROSARY SWEET MELODY - VANILLA SPECIAL ICING CAKE 600 GM CDBOX,7,CAKE,ROSARY CONFECTIONERY,ROSARY,CDBOX,,,600,GM,600.00 GM,202311,1
60894,RUCHIRA CHICKEN BATTA-CHICKEN FLAVOUR SOYA MEAT 40 GM PLPCH,10,SOYA MEAT,RUCHIRA PRODUCTS,RUCHIRA,PLPCH,CHICKEN,,40,GM,40.00 GM,202311,1
60895,SUPER STAR CELEBRATE MAGIC ICING CAKE 750 GM CDBOX,7,CAKE,SUPER STAR CONFECTIONERY,SUPER STAR,CDBOX,,,750,GM,750.00 GM,202311,1
60896,SUPER STAR MEMORABLE GIFT ICING CAKE 600 GM CDBOX,7,CAKE,SUPER STAR CONFECTIONERY,SUPER STAR,CDBOX,,,600,GM,600.00 GM,202311,1
60897,SUPER STAR STRAWBERRY LEAF - FLAVOURED ICING CAKE 700 GM CDBOX,7,CAKE,SUPER STAR CONFECTIONERY,SUPER STAR,CDBOX,,,700,GM,700.00 GM,202311,1
60899,SUPER STAR VANILLA LEAF - FLAVOURED ICING CAKE 700 GM CDBOX,7,CAKE,SUPER STAR CONFECTIONERY,SUPER STAR,CDBOX,,,700,GM,700.00 GM,202311,1
60901,HORLICKS MALTED FOOD DRINK 175 GM CDBOX + FREE ATLAS EXERCISE BOOK 80 PAGES,23,MILK FOOD DRINKS,UNILEVER LIPTON CEYLON LTD,HORLICKS,CDBOX,MALT,REGULAR,175,GM,175.00 GM,202311,1
60902,VASELINE INTENSIVE CARE (USL) DEEP RESTORE BODY LOTION 200 ML PLBOT + FREE POND'S (USL) LIGHT MOISTURISER NON-OILY FRESH FEEL VIT-E & GLYCERIN 24.5 GM PLTUB,19,CREAMS & LOTIONS,UNILEVER SRI LANKA LTD,VASELINE INTENSIVE CARE,PLBOT,UNSPECIFIED,,200,ML,200.00 ML,202311,1
60903,VIVA GOODNESS OF MALT & MILK 400 GM PLBOT + SAVE RS 260,23,MILK FOOD DRINKS,UNILEVER LIPTON CEYLON LTD,VIVA GOODNESS,PLBOT,MALT,REGULAR,400,GM,400.00 GM,202311,1
60904,ASTRA SOFT FOR COOKING AND SPREADING 100 GM PLTUB,32,BUTTER/MARGARINE/FAT SPREAD,UP FIELD LANKA (PVT) LTD,ASTRA,PLTUB,,,100,GM,100.00 GM,202311,1
60905,VIVA GOODNESS OF MALT & MILK 400 GM CDBOX + SAVE RS 150 + FREE WATAWALA PURE CEYLON TEA 50 GM PLPCH,23,MILK FOOD DRINKS,UNILEVER LIPTON CEYLON LTD,VIVA GOODNESS,CDBOX,MALT,REGULAR,400,GM,400.00 GM,202311,1
60906,NO Q BRIGHT - NIL KATAROLU & COCONUT COLOUR LOCK DETERGENT POWDER 200 GM PLPCH,15,WASHING POWDER,DREAM LIFE SCIENCE (PVT)LTD,NO Q,PLPCH,NIL KATAROLU & COCONUT,,200,GM,200.00 GM,202311,1
60907,VIVA GOODNESS OF MALT & MILK 800 GM PLPCH + FREE SUGAR 500 GM,23,MILK FOOD DRINKS,UNILEVER LIPTON CEYLON LTD,VIVA GOODNESS,PLPCH,MALT,REGULAR,800,GM,800.00 GM,202311,1
60908,SIYANRO TEA 50 GM PLPCH,12,TEA,WASK ENTERPRISES,SIYANRO,PLPCH,,,50,GM,50.00 GM,202311,1
60909,HIRU TEA 100 GM PLPCH (D.M ABEYWICKRAMA),12,TEA,D.M ABEYWICKRAMA,HIRU,PLPCH,,,100,GM,100.00 GM,202311,1
60910,HIRU TEA 250 GM PLPCH (D.M ABEYWICKRAMA),12,TEA,D.M ABEYWICKRAMA,HIRU,PLPCH,,,250,GM,250.00 GM,202311,1
60911,CTC NILGIRI PURE CEYLON TEA - PF1 - 50 GM PLPCH,12,TEA,NILGIRI PLANTATION PVT LTD,NILGIRI,PLPCH,,,50,GM,50.00 GM,202311,1
60912,TIC TAC SAUNF 7.2 GM (1 NO),11,SUGAR CONFECTIONERY,DELMEGE FORSYTH & CO.LTD,TIC TAC,,,,1,NO,1.00 NO,202311,1
60913,TIC TAC MINT 7.2 GM (1 NO),11,SUGAR CONFECTIONERY,DELMEGE FORSYTH & CO.LTD,TIC TAC,,,,1,NO,1.00 NO,202311,1
60914,CAMEL - (ECO STATIONERY (PVT) LTD) - OIL PASTELS - 12 COLOUR PACK - 1 NO CDBOX + FREE SCRAPING TOOL,39,STATIONERY,ECO STATIONERY (PVT) LTD,CAMEL,CDBOX,12,,1,NO,1.00 NO,202311,1
60915,RATNAS CHILLI POWDER 100 GM PLPCH,28,COOKING AIDS,RATNAS (PVT) LTD,RATNAS,PLPCH,CHILLI POWDER,,100,GM,100.00 GM,202311,1
60916,DOVE OXYGEN MOISTURE DETANGLING 1-MINUTE CONDITIONER 180 ML PLBOT + SAVE RS 120,26,SHAMPOOS/CONDITIONERS,UNILEVER SRI LANKA LTD,DOVE,PLBOT,,,180,ML,180.00 ML,202311,1
60917,DOVE HAIR FALL RESCUE DETANGLING 1-MINUTE CONDITIONER 180 ML PLBOT + SAVE RS 120,26,SHAMPOOS/CONDITIONERS,UNILEVER SRI LANKA LTD,DOVE,PLBOT,,,180,ML,180.00 ML,202311,1
60918,RATNAS CHILLI FLAKES 50 GM PLPCH,28,COOKING AIDS,RATNAS (PVT) LTD,RATNAS,PLPCH,CHILLI FLAKES,,50,GM,50.00 GM,202311,1
60919,HEAD & SHOULDERS SMOOTH & SILKY ANTI-DANDRUFF 340 ML PLBOT,26,SHAMPOOS/CONDITIONERS,HAYLEYS CONSUMER PRODUCTS LTD,HEAD & SHOULDERS,PLBOT,,,340,ML,340.00 ML,202311,1
60920,HEAD & SHOULDERS ANTI DANDRUFF LEMON FRESH 180 ML PLBOT,26,SHAMPOOS/CONDITIONERS,HAYLEYS CONSUMER PRODUCTS LTD,HEAD & SHOULDERS,PLBOT,,,180,ML,180.00 ML,202311,1
60921,CAMLIN - (ECO STATIONERY PVT LTD) - PREMIUM TRIANGULAR COLOUR PENCILS - 12 COLOURS PACK - 1 NO CDBOX + FREE SHARPENER INSIDE,39,STATIONERY,ECO STATIONERY (PVT) LTD,CAMLIN,CDBOX,12,,1,NO,1.00 NO,202311,1
60922,HEAD & SHOULDERS - 2 IN 1 ANTI-DANDRUFF SHAMPOO + CONDITIONER COOL MENTHOL 180 ML PLBOT,26,SHAMPOOS/CONDITIONERS,HAYLEYS CONSUMER PRODUCTS LTD,HEAD & SHOULDERS,PLBOT,,,180,ML,180.00 ML,202311,1
60923,JET - CR BOOK (A4) 80 PGS - 1 NO,39,STATIONERY,PRINT EXCEL PVT LTD,JET,,80,A4,1,NO,1.00 NO,202311,1
60924,JET - EXERCISE BOOK (A5) 80 PGS - 1 NO,39,STATIONERY,PRINT EXCEL PVT LTD,JET,,80,A5,1,NO,1.00 NO,202311,1
60925,LOOM - LIQUID (CLEAR) GLUE 100 ML PLBOT,39,STATIONERY,UNIVERS MARKETING,LOOM,PLBOT,,,100,ML,100.00 ML,202311,1
60926,LIFEBUOY STRONG & LONG MILK PROTEIN & MULTI VITAMIN HEALTH SHAMPOO 175 ML PLBOT + FREE LIFEBUOY TOTAL 10 WITH OLIVE OIL AND HONEY SOAP(ITHURUM LOKKA) 75 GM EWRPK,26,SHAMPOOS/CONDITIONERS,UNILEVER SRI LANKA LTD,LIFEBUOY,PLBOT,,,175,ML,175.00 ML,202311,1
60927,XIAOZHUSUN - (IMPORTED) - HB X-9004 PENCIL - 1 NO,39,STATIONERY,IMPORTED,XIAOZHUSUN,,,,1,NO,1.00 NO,202311,1
60928,SIYANRO CHILLI FLAKES 1000 GM PLPCH,28,COOKING AIDS,WASK ENTERPRISES,SIYANRO,PLPCH,CHILLI FLAKES,,1000,GM,1000.00 GM,202311,1
60929,VNEEDS - (IMPORTED) - LIQUID GLUE 50 ML PLBOT,39,STATIONERY,IMPORTED,VNEEDS,PLBOT,,,50,ML,50.00 ML,202311,1
60930,LIFEBUOY HEALTH SHAMPOO ANTI DANDRUFF MILK PROTEIN & PIROCTONE OLAMINE 175 ML PLBOT + FREE LIFEBUOY TOTAL 10 WITH OLIVE OIL AND HONEY SOAP(ITHURUM LOKKA) 75 GM EWRPK,26,SHAMPOOS/CONDITIONERS,UNILEVER SRI LANKA LTD,LIFEBUOY,PLBOT,,,175,ML,175.00 ML,202311,1
60931,SIYANRO CHILLI POWDER 1000 GM PLPCH,28,COOKING AIDS,WASK ENTERPRISES,SIYANRO,PLPCH,CHILLI POWDER,,1000,GM,1000.00 GM,202311,1
60932,VNEEDS - (IMPORTED) - SOFT WRITING HB PENCIL - 1 NO,39,STATIONERY,IMPORTED,VNEEDS,,,,1,NO,1.00 NO,202311,1
60933,CLOREX NOTHING DISINFECTS & CLEANS BETTER ORIGINAL LIQUID BLEACH 1000 ML PLBOT (DKN DISTRIBUTORS),21,HOUSEHOLD CLEANERS,DKN DISTRIBUTORS,CLOREX,PLBOT,,,1000,ML,1000.00 ML,202311,1
60934,CLOREX ORIGINAL 500 ML PLBOT (DESHANI ENTER.),21,HOUSEHOLD CLEANERS,DESHANI ENTERPRISES,CLOREX,PLBOT,,,500,ML,500.00 ML,202311,1
60935,CHAMARA - DRAWING BOOK (A4) 120 PGS - 1 NO,39,STATIONERY,CHAMARA INDUSTRIES,CHAMARA,,120,A4,1,NO,1.00 NO,202311,1
60936,DASH (MULTI CHEMI INT.) GLIZ LIME FRESH DISH WASH LIQUID 500 ML PLBOT + FREE DASH GLIZ LIME FRESH DISH WASH LIQUID 100 ML PLPCH,21,HOUSEHOLD CLEANERS,MULTI CHEMI INTERNATIONAL LTD,DASH,PLBOT,,LIQUID,600,ML,600.00 ML,202311,1
60937,SAFE & CLEAN DISH WASH LIQUID 100 ML PLBOT,21,HOUSEHOLD CLEANERS,SAFE & CLEAN (PVT)LTD,SAFE & CLEAN,PLBOT,,LIQUID,100,ML,100.00 ML,202311,1
60938,EDINBOROUGH PRAWN CURRY FLAVOURED SOYA 90 GM PLPCH,10,SOYA MEAT,EDINBOROUGH PRODUCTS,EDINBOROUGH,PLPCH,PRAWN,,90,GM,90.00 GM,202311,1
60939,CALIN KOHOMBA SOAP-NEEM & TURMERIC 125 GM CDBOX,13,TOILET SOAP,DELMAR LANKA PVT LTD,CALIN,CDBOX,NEEM,,125,GM,125.00 GM,202311,1
60940,WATAWALA PURE CEYLON TEA 100 GM PLPCH + SAVE RS 60,12,TEA,SUNSHINE COUNSUMER LANKA LTD,WATAWALA TEA,PLPCH,,,100,GM,100.00 GM,202311,1
60941,DREAM PRODUCTS CHILLI PIECES 1000 GM PLPCH,28,COOKING AIDS,NELCO FOOD PRODUCTS (PVT) LTD,DREAM,PLPCH,CHILLI FLAKES,,1000,GM,1000.00 GM,202311,1
60942,BABY CHERAMY CLASSIC BABY COLOGNE - LAVENDER ESSENCE 200 ML CDBOX + SAVE RS 55,30,PERFUMES/COLOGNES,HEMAS MARKETING,BABY CHERAMY,CDBOX,,,200,ML,200.00 ML,202311,1
60943,BABY CHERAMY FRESH FLORAL BABY COLOGNE - JASMINE ESSENCE 200 ML CDBOX + SAVE RS 55,30,PERFUMES/COLOGNES,HEMAS MARKETING,BABY CHERAMY,CDBOX,,,200,ML,200.00 ML,202311,1
60944,PRIMA TWIST ATTA NOODLES 325 GM PLPCH,24,NOODLES,CEYLON AGRO INDUSTRIES,PRIMA TWIST,PLPCH,,BULK,325,GM,325.00 GM,202311,1
60945,PEARS BABY ACTIVE FLORAL BABY SOAP (70*5) 350 GM CDBOX + SAVE RS 45 + FREE PEARS BABY ACTIVE FLORAL CHOOTY PACK 70 GM CDBOX,13,TOILET SOAP,UNILEVER SRI LANKA LTD,PEARS BABY,CDBOX,FLORAL,,420,GM,420.00 GM,202311,1
60946,REBECCA LEE BABY CLASSIC BABY SOAP VITAMIN E & MILK PROTEIN 350 GM CDBOX + SAVE RS 50,13,TOILET SOAP,ICL MARKETING,REBECCA LEE BABY,CDBOX,VITAMIN E & MILK,,350,GM,350.00 GM,202311,1
60947,MAYA (LAVINIA FOODS) NOODLES 500 GM PLPCH,24,NOODLES,LAVINIA FOODS,MAYA,PLPCH,,BULK,500,GM,500.00 GM,202311,1
60948,REBECCA LEE BABY ALOEVERA RATHMAL GINGER OIL VENIVEL & KHOMBA HERBAL 350 GM CDBOX + SAVE RS 50,13,TOILET SOAP,ICL MARKETING,REBECCA LEE BABY,CDBOX,HERBAL,,350,GM,350.00 GM,202311,1
60949,RUBI ONE & ONLY CHOCOLATE COATED CRISPY BALLS 12 GM PLPCH,8,MILK CHOCOLATES,A.M.L UNEVERSAL TRADING CO.(PVT) LTD,RUBI ONE & ONLY,PLPCH,NUTS / OTHERS,,12,GM,12.00 GM,202311,1
